monthly_rent_dkk,fair_value_dkk,asking_start_dkk,accepted_discount_pct,time_on_market_days,price_cuts,month_listed,listing_channel,neighbourhood,type,floor_area_m2,furnished,utilities_included,bathroom_private,kitchen_private,lease_flex,deposit_months,building_year,energy_rating,floor,total_floors,elevator,distance_to_centre_km,distance_to_AAU_km,commute_time_bus_min,market_tightness
2600.0,2600.0,2600.0,0.0,5,0,1,studiebolig_central,Nørresundby,dorm_room,14.1,1,1,0,0,open-ended,2,2010,C,0,2,1,1.91,6.08,33.9,0.96
2718.0,2600.0,2786.0,0.0244,26,1,6,studiebolig_central,Centrum,shared_room,18.5,0,0,0,0,fixed,2,1963,F,0,2,0,0.65,3.52,21.4,1.03
2740.0,2600.0,2740.0,0.0,24,0,7,private_portal,Hasseris,shared_room,19.6,0,1,1,1,open-ended,2,2002,D,2,2,1,2.08,4.74,21.3,1.04
8503.0,8450.0,8503.0,0.0,12,0,5,private_portal,Centrum,2br,66.2,0,0,1,1,open-ended,3,2002,E,1,3,0,0.2,3.55,17.3,1.01
6179.0,5973.0,6179.0,0.0,10,0,7,studiebolig_central,Centrum,1br,47.7,0,1,1,1,fixed,3,1987,E,3,6,0,0.2,4.44,20.5,1.04
7500.0,7500.0,7500.0,0.0,4,0,6,private_portal,Skalborg,2br,75.3,0,0,1,1,open-ended,3,1973,F,0,2,0,4.9,4.58,21.7,1.03
2600.0,2600.0,2600.0,0.0,1,0,8,private_portal,Hasseris,shared_room,22.3,1,0,1,1,fixed,4,1962,G,1,2,0,3.7,4.87,30.4,1.08
3416.0,3400.0,3416.0,0.0,12,0,5,studiebolig_central,Skalborg,studio,30.7,1,1,1,1,open-ended,3,1963,F,0,2,1,5.41,5.52,25.5,1.01
2600.0,2600.0,2600.0,0.0,6,0,7,studiebolig_central,Aalborg Øst,shared_room,19.0,1,1,1,0,open-ended,2,2021,A,2,2,0,4.13,1.09,10.4,1.04
2726.0,2600.0,2726.0,0.0,5,0,7,private_portal,Centrum,dorm_room,14.8,1,1,0,0,open-ended,2,2006,B,3,4,0,1.33,3.93,24.5,1.04
7696.0,7671.0,7696.0,0.0,4,0,8,studiebolig_central,Øgadekvarteret,1br,59.1,0,1,1,1,open-ended,2,2022,B,4,5,1,1.75,3.12,23.0,1.08
3597.0,3400.0,3722.0,0.0336,46,1,7,private_portal,Aalborg Øst,studio,25.5,1,1,1,1,fixed,2,1957,F,0,2,0,4.45,1.16,11.8,1.04
5000.0,5000.0,5000.0,0.0,0,0,6,private_portal,Skalborg,1br,43.2,1,0,1,1,fixed,3,1958,E,1,2,1,4.72,5.35,26.3,1.03
2600.0,2600.0,2658.0,0.0218,18,1,7,private_portal,Skalborg,shared_room,26.7,0,1,0,1,fixed,4,1962,F,1,2,0,5.23,7.12,29.2,1.04
5026.0,5000.0,5026.0,0.0,9,0,6,studiebolig_central,Nørresundby,1br,38.3,1,0,1,1,fixed,2,1979,E,3,3,0,3.04,5.06,21.6,1.03
3462.0,3400.0,3462.0,0.0,16,0,2,studiebolig_central,Centrum,studio,30.9,1,0,1,1,fixed,4,1993,C,1,4,0,1.24,2.59,21.7,0.97
2773.0,2600.0,2773.0,0.0,9,0,9,studiebolig_central,Øgadekvarteret,dorm_room,14.6,1,1,1,0,fixed,3,1958,E,3,3,1,1.32,2.96,20.2,1.04
5000.0,5012.0,5157.0,0.0304,14,1,4,private_portal,Øgadekvarteret,1br,51.0,0,0,1,1,open-ended,1,2005,C,0,6,0,2.22,2.59,18.1,1.0
2600.0,2600.0,2600.0,0.0,2,0,3,private_portal,Hasseris,dorm_room,13.1,0,0,1,0,open-ended,2,1987,D,0,4,0,3.21,4.43,19.9,0.99
7592.0,7500.0,7795.0,0.026,17,1,4,private_portal,Aalborg Øst,2br,64.0,0,1,1,1,open-ended,3,1995,D,2,2,0,4.32,1.45,15.7,1.0
2625.0,2600.0,2721.0,0.0353,22,1,8,private_portal,Vestbyen,dorm_room,15.9,1,1,0,0,fixed,3,1995,D,0,2,0,2.1,4.23,25.6,1.08
7321.0,7247.0,7656.0,0.0438,16,1,2,studiebolig_central,Øgadekvarteret,1br,57.7,1,0,1,1,fixed,3,2020,B,1,5,0,0.57,2.58,19.1,0.97
2609.0,2600.0,2755.0,0.053,30,1,4,studiebolig_central,Centrum,dorm_room,22.9,1,0,1,1,fixed,2,1986,F,0,5,0,0.6,2.88,16.9,1.0
2608.0,2600.0,2730.0,0.0447,17,1,4,studiebolig_central,Nørresundby,dorm_room,19.0,1,1,0,0,open-ended,3,1962,E,4,4,1,2.81,4.4,23.4,1.0
5459.0,5459.0,5459.0,0.0,4,0,9,private_portal,Hasseris,studio,42.6,0,1,1,0,fixed,2,1998,C,1,2,0,2.1,4.9,26.2,1.04
3457.0,3483.0,3611.0,0.0426,17,1,3,private_portal,Centrum,studio,31.0,0,1,0,1,fixed,3,1966,G,4,4,0,0.32,3.77,19.2,0.99
6527.0,6207.0,6812.0,0.0418,60,1,8,private_portal,Øgadekvarteret,1br,55.3,0,0,0,1,fixed,1,1943,E,0,5,0,1.99,4.22,27.7,1.08
10371.0,10249.0,10896.0,0.0482,18,1,4,private_portal,Centrum,2br,76.9,1,1,1,1,open-ended,3,1990,E,4,5,1,0.35,3.09,16.4,1.0
3704.0,3400.0,3704.0,0.0,1,0,6,studiebolig_central,Vestbyen,studio,28.3,1,1,1,1,fixed,2,1961,F,0,2,1,0.92,3.17,19.3,1.03
2777.0,2777.0,2777.0,0.0,0,0,8,private_portal,Hasseris,dorm_room,20.9,1,1,1,0,fixed,4,1982,E,1,2,0,2.7,4.55,27.2,1.08
2744.0,2600.0,2744.0,0.0,2,0,2,studiebolig_central,Nørresundby,shared_room,21.5,0,0,1,0,fixed,3,1968,F,0,2,0,2.3,4.02,21.9,0.97
3411.0,3411.0,3411.0,0.0,2,0,1,studiebolig_central,Aalborg Øst,studio,40.6,0,0,1,1,fixed,3,2018,C,2,3,0,3.88,0.56,9.4,0.96
2758.0,2600.0,2758.0,0.0,4,0,6,private_portal,Centrum,dorm_room,16.1,1,1,1,1,fixed,3,1958,E,0,3,1,0.98,3.92,20.8,1.03
2600.0,2600.0,2600.0,0.0,1,0,8,studiebolig_central,Vestbyen,dorm_room,14.4,0,1,1,0,fixed,2,2014,C,3,4,0,0.83,5.29,25.8,1.08
5518.0,5255.0,5518.0,0.0,28,0,6,private_portal,Centrum,studio,39.9,1,1,1,1,open-ended,3,1961,E,1,5,0,0.48,3.43,22.6,1.03
2726.0,2600.0,2726.0,0.0,5,0,6,private_portal,Hasseris,dorm_room,21.6,1,1,0,0,open-ended,3,1985,E,2,5,0,1.92,3.93,19.1,1.03
5407.0,5000.0,5407.0,0.0,3,0,7,private_portal,Centrum,1br,50.3,1,0,1,1,open-ended,3,1954,G,4,5,1,1.78,3.42,19.8,1.04
3479.0,3400.0,3708.0,0.0618,60,1,7,studiebolig_central,Nørresundby,studio,33.2,0,0,1,1,fixed,3,1955,F,1,2,0,3.27,4.45,21.0,1.04
2600.0,2600.0,2696.0,0.0356,60,1,4,private_portal,Hasseris,shared_room,13.4,1,1,1,0,open-ended,3,1942,F,3,4,1,4.12,3.78,22.3,1.0
3752.0,3617.0,3875.0,0.0317,54,1,9,private_portal,Aalborg Øst,studio,41.7,1,1,1,1,open-ended,3,1938,F,2,2,0,4.22,1.01,12.8,1.04
2600.0,2600.0,2600.0,0.0,1,0,4,private_portal,Øgadekvarteret,shared_room,16.4,1,0,0,1,fixed,4,1968,G,1,5,0,1.36,3.71,20.3,1.0
2640.0,2600.0,2640.0,0.0,8,0,3,private_portal,Hasseris,dorm_room,22.8,1,1,0,1,fixed,2,1964,F,2,2,1,2.49,5.8,26.6,0.99
6107.0,6251.0,6404.0,0.0464,13,1,4,studiebolig_central,Hasseris,1br,54.0,1,0,1,1,fixed,4,1986,E,3,3,1,1.76,5.6,25.4,1.0
2600.0,2600.0,2600.0,0.0,9,0,1,studiebolig_central,Øgadekvarteret,shared_room,19.7,1,1,1,0,open-ended,2,1974,F,4,4,0,2.84,4.72,22.1,0.96
2600.0,2600.0,2713.0,0.0417,29,1,2,private_portal,Centrum,shared_room,17.5,1,0,0,1,open-ended,4,2000,C,3,4,0,0.48,3.94,22.6,0.97
2646.0,2600.0,2646.0,0.0,4,0,3,studiebolig_central,Nørresundby,dorm_room,15.7,1,1,1,0,open-ended,3,2015,C,1,2,0,1.65,3.43,23.0,0.99
3633.0,3400.0,3633.0,0.0,22,0,6,private_portal,Nørresundby,studio,20.8,1,1,1,1,open-ended,3,1961,E,0,3,0,2.74,3.26,21.2,1.03
2627.0,2600.0,2627.0,0.0,0,0,5,studiebolig_central,Centrum,dorm_room,15.6,1,1,0,0,fixed,3,2019,B,5,5,1,0.2,3.21,15.9,1.01
2600.0,2600.0,2651.0,0.0192,28,1,4,studiebolig_central,Aalborg Øst,dorm_room,14.6,1,1,1,0,fixed,3,1976,E,1,2,0,3.86,0.81,9.5,1.0
6214.0,5873.0,6214.0,0.0,0,0,1,private_portal,Hasseris,1br,51.6,0,0,1,1,fixed,4,1967,G,4,4,0,3.35,3.92,20.7,0.96
2600.0,2600.0,2680.0,0.0299,34,1,7,private_portal,Skalborg,shared_room,22.8,1,1,1,0,open-ended,4,2005,C,0,2,0,4.75,6.22,28.3,1.04
5501.0,5281.0,5781.0,0.0484,47,1,8,private_portal,Hasseris,studio,36.1,0,0,1,1,open-ended,2,2022,C,1,2,0,2.76,3.83,26.0,1.08
2663.0,2600.0,2663.0,0.0,12,0,5,studiebolig_central,Centrum,dorm_room,17.2,1,1,1,1,fixed,2,1992,C,6,6,1,0.2,3.55,19.1,1.01
5033.0,5000.0,5294.0,0.0493,37,1,5,studiebolig_central,Nørresundby,1br,46.8,1,0,1,1,open-ended,3,1970,G,1,2,0,1.16,4.03,23.8,1.01
3727.0,3684.0,3875.0,0.0382,25,1,6,private_portal,Øgadekvarteret,studio,37.6,0,0,0,1,open-ended,4,2012,D,0,3,1,1.74,3.11,18.9,1.03
5000.0,5000.0,5095.0,0.0186,22,1,4,studiebolig_central,Centrum,1br,40.4,1,0,1,1,fixed,3,1998,C,4,4,0,0.37,4.48,27.6,1.0
8095.0,7833.0,8450.0,0.042,14,1,1,studiebolig_central,Centrum,2br,60.8,1,0,1,1,fixed,3,2007,D,3,4,1,0.63,3.53,21.3,0.96
2600.0,2600.0,2600.0,0.0,1,0,3,studiebolig_central,Hasseris,dorm_room,17.4,1,1,0,0,fixed,4,1985,E,0,2,0,1.86,3.0,15.6,0.99
2721.0,2600.0,2894.0,0.0598,29,1,8,studiebolig_central,Øgadekvarteret,dorm_room,20.4,1,0,1,1,fixed,2,1986,E,2,4,0,2.33,3.63,22.9,1.08
5000.0,5000.0,5000.0,0.0,1,0,8,studiebolig_central,Vestbyen,1br,32.0,1,0,0,1,fixed,2,1985,E,2,4,0,1.7,3.23,22.2,1.08
3400.0,3400.0,3400.0,0.0,0,0,3,private_portal,Øgadekvarteret,studio,28.9,0,0,0,1,open-ended,3,1968,E,5,6,1,1.15,2.82,15.8,0.99
5000.0,5000.0,5000.0,0.0,1,0,1,private_portal,Skalborg,1br,35.8,0,0,1,1,open-ended,2,1975,F,1,3,1,3.86,6.05,33.5,0.96
4691.0,4507.0,4691.0,0.0,8,0,6,studiebolig_central,Hasseris,studio,41.8,0,0,1,1,fixed,2,1975,F,0,5,0,2.78,4.29,28.5,1.03
2688.0,2600.0,2688.0,0.0,1,0,6,private_portal,Centrum,shared_room,15.2,0,1,0,0,open-ended,3,1990,D,4,5,1,0.97,3.17,19.7,1.03
2760.0,2600.0,2760.0,0.0,0,0,4,studiebolig_central,Nørresundby,shared_room,12.0,0,0,0,0,open-ended,3,1965,E,2,2,0,1.95,4.41,28.8,1.0
10534.0,10534.0,10534.0,0.0,3,0,8,studiebolig_central,Centrum,2br,79.3,1,0,1,1,open-ended,3,1968,G,3,3,1,0.5,4.35,24.4,1.08
2744.0,2600.0,2744.0,0.0,11,0,4,studiebolig_central,Nørresundby,dorm_room,18.5,1,1,0,0,fixed,3,2020,B,3,3,1,1.61,4.42,23.9,1.0
3603.0,3603.0,3603.0,0.0,0,0,1,studiebolig_central,Øgadekvarteret,studio,35.6,0,1,1,0,fixed,4,2019,A,3,3,0,1.9,1.76,12.6,0.96
2689.0,2600.0,2689.0,0.0,0,0,6,private_portal,Skalborg,shared_room,22.0,0,1,1,0,open-ended,3,1992,D,0,3,0,6.05,4.91,27.3,1.03
3433.0,3400.0,3433.0,0.0,10,0,4,private_portal,Skalborg,studio,39.3,0,1,1,1,fixed,3,1985,E,1,3,0,4.45,6.04,30.3,1.0
3400.0,3400.0,3400.0,0.0,2,0,7,studiebolig_central,Nørresundby,studio,35.5,0,0,1,1,fixed,2,1988,E,0,2,0,1.79,3.11,16.6,1.04
4316.0,4316.0,4316.0,0.0,3,0,6,studiebolig_central,Øgadekvarteret,studio,38.4,1,0,1,1,open-ended,3,2020,B,0,4,0,2.36,2.65,15.7,1.03
2855.0,2600.0,2917.0,0.0213,27,1,7,private_portal,Hasseris,dorm_room,22.1,0,1,1,0,open-ended,4,1963,E,1,2,1,2.32,3.74,24.6,1.04
2600.0,2600.0,2600.0,0.0,2,0,2,private_portal,Nørresundby,dorm_room,19.1,1,1,0,0,open-ended,3,1986,E,1,2,0,2.42,4.18,22.0,0.97
2652.0,2600.0,2773.0,0.0436,16,1,6,studiebolig_central,Centrum,dorm_room,15.8,1,1,1,1,fixed,2,1990,E,3,5,0,0.2,2.89,25.0,1.03
4327.0,4143.0,4327.0,0.0,9,0,4,private_portal,Centrum,studio,39.0,1,0,1,0,open-ended,2,2006,D,3,5,0,1.52,3.2,19.5,1.0
2676.0,2600.0,2807.0,0.0467,15,1,5,studiebolig_central,Aalborg Øst,dorm_room,17.8,1,1,1,0,open-ended,2,2020,B,0,6,0,4.25,0.98,12.2,1.01
2743.0,2600.0,2847.0,0.0365,42,1,1,studiebolig_central,Skalborg,shared_room,21.2,1,1,1,0,fixed,3,2018,A,2,3,0,4.48,6.28,24.8,0.96
5055.0,4754.0,5296.0,0.0455,57,1,5,private_portal,Hasseris,studio,31.8,1,1,1,1,fixed,3,2002,D,0,2,0,1.06,3.85,21.7,1.01
2600.0,2600.0,2600.0,0.0,0,0,3,private_portal,Øgadekvarteret,dorm_room,17.2,1,0,1,1,fixed,3,1990,D,3,5,0,1.12,4.08,24.8,0.99
7514.0,7500.0,7514.0,0.0,11,0,6,private_portal,Skalborg,2br,64.4,0,0,1,1,fixed,4,2012,B,1,3,0,5.67,7.43,35.4,1.03
3523.0,3400.0,3523.0,0.0,10,0,4,private_portal,Skalborg,studio,29.1,0,0,1,0,fixed,4,1998,D,1,3,0,5.33,6.02,29.7,1.0
2600.0,2600.0,2600.0,0.0,1,0,4,studiebolig_central,Skalborg,dorm_room,19.4,1,0,0,1,fixed,2,1975,E,1,2,1,4.71,5.97,27.4,1.0
3860.0,3860.0,3860.0,0.0,0,0,3,private_portal,Øgadekvarteret,studio,45.1,0,0,0,1,open-ended,3,2000,E,3,5,0,1.7,2.55,20.5,0.99
2696.0,2600.0,2696.0,0.0,7,0,4,private_portal,Vestbyen,dorm_room,16.3,1,0,0,1,open-ended,3,1976,F,3,3,1,1.57,5.57,23.4,1.0
2600.0,2600.0,2600.0,0.0,8,0,2,studiebolig_central,Aalborg Øst,dorm_room,15.1,1,1,1,0,fixed,3,1954,F,0,3,0,4.05,1.51,12.7,0.97
2649.0,2600.0,2649.0,0.0,9,0,5,private_portal,Hasseris,dorm_room,21.3,0,1,0,0,fixed,3,1991,D,2,3,1,3.64,4.75,28.3,1.01
5000.0,5000.0,5000.0,0.0,7,0,5,private_portal,Aalborg Øst,1br,43.6,1,0,1,1,fixed,3,1983,E,1,2,0,3.19,0.64,10.3,1.01
4045.0,3796.0,4045.0,0.0,3,0,3,private_portal,Øgadekvarteret,studio,34.9,1,1,0,1,fixed,3,1997,D,0,3,0,1.47,3.88,28.1,0.99
3400.0,3400.0,3482.0,0.0235,13,1,6,private_portal,Nørresundby,studio,35.6,1,0,1,0,open-ended,3,1964,G,0,2,1,2.22,4.54,28.1,1.03
5538.0,5120.0,5719.0,0.0316,41,1,1,private_portal,Aalborg Øst,1br,54.1,0,0,1,1,open-ended,2,1976,E,1,4,0,4.57,0.2,4.0,0.96
5000.0,5000.0,5000.0,0.0,4,0,3,studiebolig_central,Nørresundby,1br,40.2,0,1,1,1,open-ended,3,1975,D,0,3,0,2.27,4.8,24.2,0.99
2600.0,2600.0,2663.0,0.0237,19,1,4,studiebolig_central,Nørresundby,dorm_room,21.0,1,1,1,0,fixed,1,1991,D,1,2,1,1.29,3.84,21.1,1.0
3400.0,3400.0,3400.0,0.0,4,0,5,private_portal,Centrum,studio,27.6,0,0,0,1,fixed,3,1963,F,4,5,1,0.97,2.95,26.0,1.01
2600.0,2600.0,2600.0,0.0,7,0,5,private_portal,Aalborg Øst,dorm_room,14.0,0,1,1,1,fixed,3,1955,F,1,3,0,5.14,0.2,11.0,1.01
2600.0,2600.0,2665.0,0.0244,22,1,7,studiebolig_central,Aalborg Øst,shared_room,23.4,0,1,1,0,fixed,2,1973,E,1,2,0,4.91,0.95,10.5,1.04
9717.0,9588.0,9717.0,0.0,1,0,9,private_portal,Øgadekvarteret,2br,78.1,0,0,1,1,open-ended,2,1995,E,0,4,0,1.26,2.16,20.2,1.04
5000.0,5000.0,5000.0,0.0,4,0,4,private_portal,Øgadekvarteret,1br,48.2,1,0,1,1,open-ended,2,1945,F,2,4,1,2.42,3.68,20.7,1.0
3453.0,3400.0,3453.0,0.0,0,0,7,private_portal,Nørresundby,studio,33.7,0,1,1,0,fixed,3,2003,D,0,4,0,2.86,4.93,28.0,1.04
3551.0,3511.0,3551.0,0.0,2,0,1,private_portal,Vestbyen,studio,41.2,1,0,1,1,open-ended,4,2000,D,0,2,0,1.72,4.74,25.9,0.96
2600.0,2600.0,2600.0,0.0,5,0,7,studiebolig_central,Aalborg Øst,dorm_room,22.6,1,1,1,1,fixed,3,1961,E,3,3,0,5.68,1.47,13.4,1.04
2642.0,2600.0,2642.0,0.0,1,0,2,studiebolig_central,Hasseris,dorm_room,22.8,1,1,0,1,fixed,2,1987,D,0,2,0,3.08,3.86,21.7,0.97
2698.0,2600.0,2698.0,0.0,7,0,1,private_portal,Øgadekvarteret,shared_room,21.9,1,1,0,0,fixed,2,1944,E,2,4,0,1.89,2.64,22.8,0.96
2615.0,2600.0,2615.0,0.0,9,0,7,private_portal,Hasseris,dorm_room,17.6,1,0,1,0,open-ended,3,2020,A,0,2,0,2.23,3.52,22.0,1.04
2625.0,2600.0,2625.0,0.0,0,0,8,private_portal,Øgadekvarteret,dorm_room,23.8,1,0,0,0,fixed,2,1962,G,3,6,0,1.71,2.62,20.9,1.08
3723.0,3581.0,3817.0,0.0246,38,1,2,private_portal,Hasseris,shared_room,29.0,1,1,1,0,open-ended,2,1989,D,0,2,1,2.65,3.7,26.8,0.97
2652.0,2600.0,2804.0,0.0542,21,1,2,private_portal,Nørresundby,shared_room,19.3,1,0,1,1,fixed,4,1971,G,0,2,0,2.14,4.4,27.0,0.97
3651.0,3400.0,3651.0,0.0,14,0,4,private_portal,Aalborg Øst,studio,33.4,1,0,0,1,fixed,3,1947,F,2,2,1,4.02,1.54,12.7,1.0
2680.0,2600.0,2807.0,0.0452,33,1,5,studiebolig_central,Centrum,shared_room,21.5,1,1,1,0,open-ended,3,1991,D,2,3,0,0.58,4.13,20.2,1.01
5216.0,5210.0,5371.0,0.0289,15,1,8,studiebolig_central,Vestbyen,1br,58.3,0,0,1,1,fixed,4,1990,C,2,2,1,2.61,3.65,25.7,1.08
5092.0,5140.0,5356.0,0.0493,20,1,8,studiebolig_central,Nørresundby,1br,64.6,0,0,1,1,fixed,2,1960,E,1,2,1,2.37,4.59,29.0,1.08
5892.0,5442.0,6108.0,0.0354,37,1,6,studiebolig_central,Øgadekvarteret,1br,55.6,0,0,1,1,fixed,3,1971,F,4,4,1,1.68,3.74,22.5,1.03
2600.0,2600.0,2742.0,0.0518,33,1,3,studiebolig_central,Hasseris,shared_room,20.2,1,1,1,0,fixed,3,1963,F,5,6,1,3.85,4.57,27.0,0.99
2838.0,2600.0,2838.0,0.0,2,0,8,studiebolig_central,Aalborg Øst,dorm_room,23.5,1,0,1,0,open-ended,1,1953,E,2,2,0,3.26,0.93,13.1,1.08
2600.0,2600.0,2600.0,0.0,4,0,8,studiebolig_central,Aalborg Øst,dorm_room,20.2,1,0,1,0,fixed,3,1990,E,3,4,0,3.96,0.2,11.0,1.08
6465.0,6299.0,6465.0,0.0,9,0,5,studiebolig_central,Hasseris,1br,45.5,1,0,1,1,fixed,2,1966,F,0,2,0,1.77,3.5,27.1,1.01
3400.0,3400.0,3488.0,0.0252,20,1,4,private_portal,Nørresundby,studio,23.7,0,0,1,1,open-ended,4,1963,F,1,3,0,0.53,5.64,25.8,1.0
2741.0,2600.0,2741.0,0.0,2,0,1,studiebolig_central,Øgadekvarteret,shared_room,17.1,0,1,0,0,fixed,3,1999,D,3,5,0,1.81,2.91,17.4,0.96
2600.0,2600.0,2652.0,0.0196,21,1,4,studiebolig_central,Skalborg,dorm_room,23.2,1,1,0,0,fixed,3,1985,E,0,2,0,5.88,5.89,30.7,1.0
2633.0,2600.0,2749.0,0.0422,31,1,8,private_portal,Hasseris,dorm_room,12.0,1,1,1,0,fixed,4,2017,A,2,3,0,1.34,4.61,28.0,1.08
5261.0,5251.0,5497.0,0.0429,26,1,4,private_portal,Centrum,1br,45.0,0,0,1,1,fixed,3,1985,D,4,5,1,0.93,2.45,15.6,1.0
2740.0,2600.0,2799.0,0.0211,24,1,1,studiebolig_central,Aalborg Øst,shared_room,21.0,1,1,1,1,fixed,2,1997,C,2,4,0,3.55,1.7,12.6,0.96
3530.0,3400.0,3530.0,0.0,6,0,1,studiebolig_central,Vestbyen,studio,29.5,1,1,0,1,fixed,3,1976,E,0,4,1,0.32,4.75,24.8,0.96
2657.0,2600.0,2657.0,0.0,6,0,6,studiebolig_central,Hasseris,dorm_room,20.7,1,1,0,1,fixed,3,1995,E,1,3,0,2.97,5.11,25.4,1.03
2600.0,2600.0,2600.0,0.0,1,0,6,private_portal,Vestbyen,dorm_room,16.7,1,1,0,0,open-ended,3,2000,D,2,2,0,1.02,4.81,27.2,1.03
4213.0,4081.0,4213.0,0.0,5,0,7,studiebolig_central,Centrum,studio,42.9,0,0,1,1,fixed,2,2003,D,5,5,1,1.11,3.55,19.6,1.04
5000.0,5000.0,5148.0,0.0287,16,1,2,private_portal,Nørresundby,1br,57.9,1,0,1,1,fixed,3,1991,D,0,3,0,3.04,4.96,23.3,0.97
4235.0,4096.0,4351.0,0.0267,36,1,6,studiebolig_central,Vestbyen,studio,44.2,0,1,1,1,fixed,3,1980,F,1,2,0,0.98,3.36,16.9,1.03
8186.0,7862.0,8452.0,0.0315,24,1,3,studiebolig_central,Øgadekvarteret,1br,75.7,1,0,1,1,open-ended,4,1982,D,0,4,0,1.64,3.12,19.8,0.99
5557.0,5575.0,5741.0,0.0321,24,1,3,private_portal,Skalborg,1br,71.4,0,0,1,1,open-ended,3,1998,C,1,3,1,5.31,5.42,33.1,0.99
2600.0,2600.0,2638.0,0.0144,13,1,5,studiebolig_central,Centrum,dorm_room,16.8,1,1,1,0,open-ended,3,2020,B,3,4,0,0.7,3.51,19.1,1.01
2600.0,2600.0,2687.0,0.0324,17,1,2,studiebolig_central,Vestbyen,shared_room,21.2,1,1,0,0,fixed,2,1963,F,0,2,1,1.73,5.06,24.5,0.97
3440.0,3400.0,3440.0,0.0,4,0,3,private_portal,Aalborg Øst,studio,25.2,0,0,1,1,fixed,2,2018,B,2,4,0,4.21,1.28,12.5,0.99
2600.0,2600.0,2600.0,0.0,11,0,6,private_portal,Centrum,dorm_room,14.4,1,1,0,1,open-ended,2,2011,C,2,4,0,1.7,3.9,27.4,1.03
3691.0,3494.0,3691.0,0.0,1,0,5,private_portal,Aalborg Øst,studio,44.3,1,0,1,1,open-ended,4,1965,F,0,2,0,4.46,0.2,8.3,1.01
2639.0,2600.0,2639.0,0.0,15,0,8,studiebolig_central,Centrum,dorm_room,19.2,1,0,0,1,fixed,3,1982,E,1,6,0,0.2,4.57,24.6,1.08
3589.0,3541.0,3589.0,0.0,6,0,4,private_portal,Øgadekvarteret,studio,36.1,0,1,0,0,fixed,3,1986,E,6,8,1,1.51,2.75,14.5,1.0
2600.0,2600.0,2600.0,0.0,11,0,6,studiebolig_central,Hasseris,shared_room,19.9,1,1,0,1,open-ended,2,1967,F,2,2,0,3.2,4.45,27.1,1.03
7795.0,7500.0,8131.0,0.0413,60,1,5,private_portal,Vestbyen,2br,70.3,0,0,1,1,fixed,3,1958,G,2,2,0,1.56,4.95,31.7,1.01
2671.0,2600.0,2671.0,0.0,2,0,1,studiebolig_central,Vestbyen,shared_room,24.9,0,0,0,1,fixed,2,1972,F,2,2,0,0.63,4.1,20.9,0.96
4886.0,4682.0,4886.0,0.0,11,0,6,private_portal,Centrum,studio,44.3,1,0,1,1,open-ended,2,1971,F,4,4,0,0.2,2.76,22.5,1.03
2793.0,2600.0,2906.0,0.0389,60,1,1,studiebolig_central,Aalborg Øst,dorm_room,20.5,0,0,1,0,open-ended,3,1979,F,1,2,0,4.87,1.39,10.9,0.96
3894.0,3821.0,3894.0,0.0,2,0,1,studiebolig_central,Øgadekvarteret,studio,34.1,1,1,0,1,fixed,3,2022,B,1,4,0,1.62,2.92,22.8,0.96
2753.0,2600.0,2753.0,0.0,4,0,9,studiebolig_central,Vestbyen,shared_room,15.8,0,1,0,0,open-ended,3,2015,B,1,2,1,1.84,4.12,29.7,1.04
4573.0,4364.0,4573.0,0.0,19,0,8,private_portal,Øgadekvarteret,studio,40.3,1,1,1,1,open-ended,3,1969,G,4,4,0,1.72,3.39,25.8,1.08
8962.0,8440.0,8962.0,0.0,11,0,6,private_portal,Øgadekvarteret,2br,78.7,0,0,1,1,open-ended,2,1959,F,1,4,0,1.36,2.99,23.2,1.03
6155.0,5725.0,6155.0,0.0,8,0,7,studiebolig_central,Hasseris,1br,42.1,0,1,1,1,fixed,3,1994,D,1,4,0,3.55,4.08,18.5,1.04
2673.0,2600.0,2830.0,0.0555,32,1,8,studiebolig_central,Øgadekvarteret,shared_room,25.5,1,0,0,1,fixed,4,1958,F,1,7,0,2.78,2.88,18.9,1.08
4671.0,4560.0,4671.0,0.0,11,0,6,private_portal,Hasseris,studio,39.7,0,0,1,1,open-ended,3,1978,F,1,2,0,3.05,4.21,29.7,1.03
2620.0,2600.0,2733.0,0.0413,60,1,5,studiebolig_central,Skalborg,dorm_room,23.6,1,1,1,1,fixed,2,1957,E,5,5,1,4.07,5.82,28.6,1.01
3754.0,3593.0,3866.0,0.029,28,1,9,studiebolig_central,Øgadekvarteret,studio,36.0,0,0,1,1,fixed,1,1960,F,3,6,1,1.69,3.82,25.6,1.04
2600.0,2600.0,2600.0,0.0,0,0,8,studiebolig_central,Skalborg,dorm_room,21.6,1,1,1,1,fixed,2,1966,F,2,2,0,4.5,6.75,33.8,1.08
5190.0,5000.0,5316.0,0.0237,34,1,7,studiebolig_central,Aalborg Øst,1br,46.4,0,0,1,1,fixed,4,2021,B,0,4,0,3.79,1.32,11.2,1.04
7953.0,7433.0,7953.0,0.0,4,0,8,private_portal,Centrum,1br,67.5,1,0,1,1,open-ended,2,1969,F,1,4,0,1.08,3.91,26.5,1.08
2794.0,2600.0,2916.0,0.0418,54,1,7,studiebolig_central,Vestbyen,dorm_room,13.3,1,0,0,0,open-ended,2,1955,E,2,2,0,2.26,4.99,26.7,1.04
